order_id,customer_id,product_id,order_date,quantity,unit_price,order_status,line_revenue
4432,208,39,2025-01-02 07:07:34.208793,4,71.92,Completed,287.68
4433,270,9,2025-07-05 03:28:05.615805,1,169.69,Completed,169.69
4433,270,24,2025-07-05 03:28:05.615805,1,148.1,Completed,148.1
4434,661,32,2025-07-19 22:29:41.279396,2,150.19,Completed,300.38
4434,661,5,2025-07-19 22:29:41.279396,2,18.8,Completed,37.6
4435,791,31,2024-03-13 23:52:04.675029,1,10.99,Completed,10.99
4436,620,35,2025-08-09 20:11:55.198856,3,241.49,Completed,724.47
4437,755,38,2024-09-02 01:04:01.910626,1,220.99,Completed,220.99
4437,755,50,2024-09-02 01:04:01.910626,1,243.34,Completed,243.34
4438,485,45,2024-12-24 04:23:44.208622,1,19.93,Returned,19.93
4439,3,32,2024-09-13 01:41:02.119313,1,150.19,Completed,150.19
4439,3,2,2024-09-13 01:41:02.119313,1,72.13,Completed,72.13
4439,3,59,2024-09-13 01:41:02.119313,1,163.67,Completed,163.67
4440,151,38,2025-02-02 08:55:41.095499,2,186.76,Completed,373.52
4441,1,49,2025-04-29 06:55:02.265663,3,215.69,Completed,647.0699999999999
4442,54,4,2024-07-04 01:57:55.917963,1,91.43,Completed,91.43
4443,436,46,2024-11-30 21:18:48.070099,1,73.0,Completed,73.0
4444,335,54,2025-08-27 06:10:15.105683,2,29.61,Completed,59.22
4444,335,53,2025-08-27 06:10:15.105683,1,184.37,Completed,184.37
4444,335,27,2025-08-27 06:10:15.105683,1,183.96,Completed,183.96
4445,403,50,2024-08-07 19:52:05.718765,1,243.34,Completed,243.34
4446,395,15,2024-08-31 15:06:18.015541,4,65.03,Completed,260.12
4447,364,19,2025-01-13 00:24:00.340708,1,245.83,Completed,245.83
4448,535,32,2025-04-29 16:10:35.959211,1,150.19,Completed,150.19
4448,535,24,2025-04-29 16:10:35.959211,1,150.97,Completed,150.97
4449,220,9,2025-09-23 13:02:16.915772,4,169.69,Completed,678.76
4450,649,57,2025-09-07 21:34:24.766362,1,98.49,Completed,98.49
4450,649,17,2025-09-07 21:34:24.766362,1,16.4,Completed,16.4
4451,448,13,2024-12-19 13:53:48.441298,2,241.68,Completed,483.36
4451,448,40,2024-12-19 13:53:48.441298,2,146.43,Completed,292.86
4452,257,21,2024-07-16 01:18:14.585438,3,237.67,Completed,713.01
4452,257,25,2024-07-16 01:18:14.585438,2,207.06,Completed,414.12
4453,446,5,2025-01-14 02:17:30.959614,1,18.8,Completed,18.8
4454,183,37,2025-04-12 01:18:05.170568,1,163.1,Completed,163.1
4455,478,12,2024-04-17 23:12:53.239492,3,101.68,Completed,305.04
4455,478,10,2024-04-17 23:12:53.239492,1,108.18,Returned,108.18
4456,435,1,2024-10-26 12:47:16.641431,1,121.97,Returned,121.97
4456,435,19,2024-10-26 12:47:16.641431,2,245.83,Returned,491.66
4456,435,5,2024-10-26 12:47:16.641431,1,18.8,Cancelled,18.8
4457,196,1,2024-06-09 18:52:41.413768,1,121.97,Completed,121.97
4457,196,42,2024-06-09 18:52:41.413768,3,157.62,Completed,472.86
4457,196,47,2024-06-09 18:52:41.413768,4,89.76,Completed,359.04
4458,11,28,2025-12-26 16:24:19.289970,1,29.06,Completed,29.06
4458,11,37,2025-12-26 16:24:19.289970,1,198.15,Completed,198.15
4459,200,45,2024-09-17 18:02:45.514237,1,16.18,Returned,16.18
4460,97,30,2024-01-23 13:26:59.652807,1,133.76,Completed,133.76
4461,260,16,2025-02-25 15:16:30.985855,2,103.54,Completed,207.08
4461,260,42,2025-02-25 15:16:30.985855,1,126.82,Completed,126.82
4462,663,40,2025-05-22 22:31:21.447639,1,146.43,Completed,146.43
4463,491,15,2024-11-10 10:13:24.055695,1,65.03,Completed,65.03
4464,713,57,2024-05-30 14:30:27.967535,4,98.49,Completed,393.96
4465,281,41,2024-03-06 04:04:48.668028,1,49.67,Completed,49.67
4466,586,6,2025-11-03 01:44:23.714013,2,71.74,Completed,143.48
4467,736,38,2024-10-02 18:40:30.364786,1,220.99,Completed,220.99
4468,623,20,2024-03-19 18:57:45.556600,1,237.72,Returned,237.72
4469,503,23,2024-07-18 23:08:47.456820,1,18.33,Returned,18.33
4470,768,42,2025-04-02 15:08:33.773612,2,157.62,Completed,315.24
4471,769,56,2025-02-01 18:56:08.468992,1,125.24,Returned,125.24
4472,107,45,2025-10-28 01:04:50.557029,1,15.06,Completed,15.06
4472,107,11,2025-10-28 01:04:50.557029,1,63.06,Completed,63.06
4472,107,34,2025-10-28 01:04:50.557029,1,145.12,Completed,145.12
4473,754,11,2025-12-21 18:03:02.821660,1,63.06,Completed,63.06
4473,754,25,2025-12-21 18:03:02.821660,1,207.06,Completed,207.06
4474,85,27,2025-10-01 13:08:47.616246,2,183.96,Completed,367.92
4475,123,59,2024-05-07 17:09:48.200074,2,157.7,Completed,315.4
4476,64,25,2025-10-26 12:56:05.691481,2,207.06,Completed,414.12
4477,558,11,2024-09-11 15:45:55.394420,1,63.06,Completed,63.06
4478,199,13,2024-08-29 18:32:53.317126,1,241.68,Completed,241.68
4479,756,42,2025-03-06 01:52:12.506391,1,144.61,Completed,144.61
4479,756,26,2025-03-06 01:52:12.506391,1,152.0,Completed,152.0
4480,325,16,2025-11-21 01:04:08.692432,1,103.54,Returned,103.54
4481,174,20,2024-07-20 15:50:59.055823,4,237.72,Completed,950.88
4482,601,38,2024-05-19 02:49:59.092056,1,220.99,Completed,220.99
4482,601,32,2024-05-19 02:49:59.092056,2,150.19,Completed,300.38
4483,15,57,2025-02-27 01:08:05.623806,2,98.49,Completed,196.98
4484,413,25,2025-05-27 08:09:37.163266,1,207.06,Completed,207.06
4485,684,21,2025-08-31 22:41:09.133705,2,237.67,Completed,475.34
4486,67,57,2024-03-30 18:16:52.818277,4,98.49,Completed,393.96
4486,67,55,2024-03-30 18:16:52.818277,1,229.05,Completed,229.05
4486,67,19,2024-03-30 18:16:52.818277,1,197.48,Completed,197.48
4487,177,56,2025-08-03 14:13:56.957040,1,125.24,Completed,125.24
4487,177,51,2025-08-03 14:13:56.957040,1,80.72,Completed,80.72
4488,204,53,2025-02-17 15:55:32.818134,2,184.37,Completed,368.74
4489,420,14,2025-08-01 13:02:52.471452,1,234.6,Completed,234.6
4490,765,35,2024-09-10 07:24:06.158612,1,241.49,Returned,241.49
4490,765,31,2024-09-10 07:24:06.158612,1,10.99,Completed,10.99
4490,765,24,2024-09-10 07:24:06.158612,1,173.32,Completed,173.32
4491,575,32,2024-03-21 10:32:20.108973,1,150.19,Completed,150.19
4492,350,18,2024-01-07 02:01:37.477194,1,133.07,Completed,133.07
4493,714,17,2025-11-07 21:07:21.702169,3,15.35,Completed,46.05
4494,91,52,2024-04-17 09:44:12.037218,1,150.03,Completed,150.03
4495,748,53,2025-05-12 01:46:19.754519,1,149.99,Completed,149.99
4496,642,14,2025-01-16 22:13:18.071124,3,234.6,Completed,703.8
4496,642,34,2025-01-16 22:13:18.071124,1,145.12,Completed,145.12
4496,642,20,2025-01-16 22:13:18.071124,1,237.72,Completed,237.72
4497,223,7,2024-07-30 12:58:36.191506,1,144.55,Completed,144.55
4497,223,8,2024-07-30 12:58:36.191506,1,176.55,Completed,176.55
4498,742,40,2025-02-11 10:37:39.631675,2,146.43,Completed,292.86
4499,316,4,2024-04-28 16:52:17.523004,1,100.31,Completed,100.31
4500,658,53,2024-12-21 09:10:13.643780,1,184.37,Completed,184.37
4500,658,17,2024-12-21 09:10:13.643780,1,16.4,Completed,16.4
4501,766,20,2024-02-17 04:04:51.407961,2,237.72,Completed,475.44
4502,136,56,2024-08-03 03:36:44.283603,1,125.24,Completed,125.24
4502,136,2,2024-08-03 03:36:44.283603,2,72.13,Completed,144.26
4502,136,37,2024-08-03 03:36:44.283603,2,198.15,Completed,396.3
4503,286,14,2024-11-27 07:35:43.263893,1,190.76,Completed,190.76
4504,232,30,2024-06-07 15:32:21.453225,2,133.76,Completed,267.52
4505,280,34,2025-08-25 14:14:41.744419,1,145.12,Completed,145.12
4506,182,21,2024-03-31 02:35:40.626918,1,237.67,Cancelled,237.67
4507,266,10,2024-12-22 12:10:48.243516,1,108.18,Completed,108.18
4508,271,45,2024-01-04 17:10:52.079002,3,16.36,Returned,49.08
4509,373,56,2024-09-14 03:31:00.199919,2,125.24,Completed,250.48
4510,658,29,2025-08-31 21:36:29.161793,1,141.6,Completed,141.6
4511,647,56,2024-02-06 10:17:01.852249,1,125.24,Completed,125.24
4511,647,59,2024-02-06 10:17:01.852249,1,179.72,Returned,179.72
4511,647,52,2024-02-06 10:17:01.852249,1,195.32,Completed,195.32
4512,600,29,2024-04-10 12:49:59.172087,3,141.6,Completed,424.79999999999995
4512,600,52,2024-04-10 12:49:59.172087,1,195.32,Completed,195.32
4513,216,49,2025-10-03 11:12:40.045842,1,215.69,Completed,215.69
4514,445,4,2025-07-27 05:48:46.787689,2,100.31,Completed,200.62
4515,699,51,2025-01-01 10:55:17.408266,1,80.72,Completed,80.72
4516,213,60,2025-11-30 17:20:44.175022,1,196.88,Completed,196.88
4517,516,11,2025-02-13 08:19:28.163294,3,63.06,Completed,189.18
4517,516,60,2025-02-13 08:19:28.163294,2,196.88,Completed,393.76
4518,276,1,2025-11-27 04:33:56.371783,1,110.34,Completed,110.34
4518,276,31,2025-11-27 04:33:56.371783,1,10.99,Completed,10.99
4518,276,41,2025-11-27 04:33:56.371783,1,49.67,Completed,49.67
4519,33,57,2025-06-04 15:12:47.440674,2,98.49,Cancelled,196.98
4519,33,10,2025-06-04 15:12:47.440674,1,108.18,Completed,108.18
4519,33,54,2025-06-04 15:12:47.440674,1,29.61,Completed,29.61
4520,487,43,2024-04-14 03:07:38.534800,1,91.26,Completed,91.26
4521,382,29,2025-06-19 03:05:27.290189,1,141.6,Returned,141.6
4522,675,43,2024-11-11 09:31:47.037229,1,105.22,Completed,105.22
4522,675,41,2024-11-11 09:31:47.037229,1,44.22,Cancelled,44.22
4523,645,58,2025-11-01 07:54:44.460377,1,199.54,Completed,199.54
4524,9,11,2024-07-31 06:51:05.379803,1,63.06,Completed,63.06
4525,487,31,2024-01-24 11:02:05.290974,1,10.99,Cancelled,10.99
4525,487,19,2024-01-24 11:02:05.290974,1,245.83,Completed,245.83
4526,103,56,2025-11-12 01:01:01.415429,1,125.24,Completed,125.24
4527,367,14,2024-06-30 13:43:24.258795,1,234.6,Completed,234.6
4527,367,37,2024-06-30 13:43:24.258795,1,198.15,Completed,198.15
4528,191,57,2025-05-10 07:19:29.475988,1,98.49,Completed,98.49
4528,191,27,2025-05-10 07:19:29.475988,1,183.96,Completed,183.96
4529,632,20,2024-10-08 22:56:21.986492,1,237.72,Completed,237.72
4529,632,18,2024-10-08 22:56:21.986492,1,133.07,Completed,133.07
4530,446,9,2024-10-18 08:28:13.148845,1,169.69,Completed,169.69
4531,485,24,2025-10-22 00:55:57.691152,4,173.32,Completed,693.28
4532,259,47,2025-10-13 21:56:57.776333,1,89.76,Returned,89.76
4533,616,15,2025-11-02 17:48:04.098980,1,65.03,Completed,65.03
4534,695,54,2025-03-11 20:07:10.745711,3,29.61,Completed,88.83
4534,695,7,2025-03-11 20:07:10.745711,1,135.27,Completed,135.27
4535,240,43,2024-05-06 12:15:01.801363,3,105.22,Completed,315.65999999999997
4535,240,15,2024-05-06 12:15:01.801363,4,65.03,Cancelled,260.12
4536,520,6,2024-11-14 03:30:03.825655,1,59.92,Completed,59.92
4537,276,9,2025-10-01 10:20:08.667805,1,169.69,Completed,169.69
4538,411,58,2025-08-10 04:44:31.116297,3,199.54,Completed,598.62
4539,168,15,2024-04-11 14:22:11.308753,1,65.03,Completed,65.03
4539,168,9,2024-04-11 14:22:11.308753,1,169.69,Completed,169.69
4540,612,15,2025-07-14 09:24:34.134118,1,65.03,Completed,65.03
4541,537,4,2024-07-01 12:21:29.532529,1,100.31,Returned,100.31
4542,582,4,2024-10-30 21:47:29.625180,3,100.31,Completed,300.93
4543,134,35,2024-05-25 15:38:45.726126,3,241.49,Completed,724.47
4544,56,13,2024-08-10 15:31:53.781765,1,241.68,Completed,241.68
4545,317,24,2024-08-05 01:17:39.272360,1,173.32,Completed,173.32
4546,145,48,2025-11-07 19:07:07.417091,1,83.25,Completed,83.25
4547,470,5,2024-12-02 15:25:29.245670,1,18.8,Completed,18.8
4548,472,28,2024-05-13 20:40:49.666078,1,22.65,Returned,22.65
4549,177,4,2025-07-25 03:44:54.400463,2,100.31,Completed,200.62
4550,83,10,2025-08-31 17:05:35.199479,1,108.18,Completed,108.18
4551,209,16,2024-03-11 02:39:39.870749,1,103.54,Completed,103.54
4552,742,20,2025-01-19 09:31:51.107776,1,237.72,Completed,237.72
4553,702,10,2025-05-21 17:13:01.070003,3,108.18,Returned,324.54
4553,702,37,2025-05-21 17:13:01.070003,1,198.15,Completed,198.15
4554,6,14,2025-01-02 18:50:30.630409,1,234.6,Completed,234.6
4555,353,16,2025-05-15 04:03:38.378289,1,89.04,Completed,89.04
4555,353,1,2025-05-15 04:03:38.378289,3,121.97,Completed,365.90999999999997
4555,353,15,2025-05-15 04:03:38.378289,1,65.03,Completed,65.03
4556,484,33,2024-09-18 00:26:00.713428,3,35.23,Completed,105.69
4556,484,33,2024-09-18 00:26:00.713428,1,35.23,Completed,35.23
4557,724,46,2024-09-15 13:28:34.323505,1,73.0,Completed,73.0
4558,99,50,2024-12-06 14:00:02.981953,1,243.34,Completed,243.34
4559,326,20,2025-12-02 20:33:00.239396,1,237.72,Completed,237.72
4559,326,42,2025-12-02 20:33:00.239396,1,142.59,Completed,142.59
4560,290,48,2024-12-02 17:41:43.313099,1,83.25,Completed,83.25
4560,290,22,2024-12-02 17:41:43.313099,1,59.28,Completed,59.28
4560,290,10,2024-12-02 17:41:43.313099,1,108.18,Completed,108.18
4561,404,10,2025-10-28 04:01:16.564410,2,108.18,Completed,216.36
4561,404,7,2025-10-28 04:01:16.564410,2,144.55,Completed,289.1
4562,686,19,2024-01-20 06:54:55.972446,1,245.83,Completed,245.83
4562,686,27,2024-01-20 06:54:55.972446,1,183.96,Completed,183.96
4563,228,59,2025-07-13 17:48:18.700578,1,179.72,Completed,179.72
4564,183,51,2024-03-05 13:16:33.082808,3,80.72,Completed,242.16
4565,378,47,2024-04-12 15:03:34.396328,4,89.76,Completed,359.04
4566,514,48,2025-10-23 23:59:26.445401,4,83.25,Completed,333.0
4567,626,48,2025-07-28 05:47:38.405555,2,83.25,Completed,166.5
4567,626,8,2025-07-28 05:47:38.405555,3,176.55,Completed,529.6500000000001
4568,80,13,2025-02-27 15:14:55.576658,2,241.68,Completed,483.36
4569,142,52,2024-09-29 08:54:26.585698,1,195.32,Completed,195.32
4570,46,14,2025-03-29 05:59:17.823177,2,234.6,Completed,469.2
4571,446,16,2025-10-18 22:27:55.756776,1,85.61,Completed,85.61
4572,185,11,2025-10-02 19:08:51.793732,1,63.06,Returned,63.06
4573,292,56,2024-02-09 01:57:04.222223,3,125.24,Completed,375.71999999999997
4573,292,47,2024-02-09 01:57:04.222223,2,89.76,Completed,179.52
4573,292,19,2024-02-09 01:57:04.222223,2,245.83,Completed,491.66
4574,268,18,2025-09-08 22:16:50.290273,2,133.07,Completed,266.14
4575,432,52,2024-04-01 22:23:45.340128,1,195.32,Completed,195.32
4576,408,11,2025-05-04 03:47:17.276967,1,63.06,Completed,63.06
4577,109,19,2024-12-03 20:23:34.685093,3,245.83,Completed,737.49
4578,85,32,2025-07-10 23:40:53.299439,1,150.19,Completed,150.19
4579,751,44,2025-01-13 03:30:18.251871,1,203.6,Completed,203.6
4580,13,12,2025-09-04 14:44:58.677138,2,101.68,Completed,203.36
4581,132,18,2024-03-02 19:13:38.284416,4,133.07,Completed,532.28
4581,132,7,2024-03-02 19:13:38.284416,2,144.55,Completed,289.1
4582,466,21,2024-07-16 05:27:47.810326,1,209.33,Completed,209.33
4583,687,28,2025-12-20 21:45:36.432818,1,29.06,Returned,29.06
4584,790,11,2024-03-19 03:29:49.250206,1,52.65,Returned,52.65
4585,760,59,2025-03-09 20:49:52.573064,2,179.72,Completed,359.44
4586,619,31,2025-08-23 00:23:28.109600,1,10.99,Completed,10.99
4587,462,43,2025-02-16 18:34:06.134609,3,105.22,Completed,315.65999999999997
4588,800,37,2025-05-19 03:11:15.539352,1,198.15,Completed,198.15
4589,344,7,2025-09-22 22:47:00.456782,3,144.55,Completed,433.65000000000003
4590,374,50,2024-03-29 15:40:32.782810,1,191.21,Completed,191.21
4591,435,57,2025-03-02 18:29:54.055573,1,98.49,Completed,98.49
4592,393,24,2025-01-07 21:34:53.984529,3,173.32,Completed,519.96
4592,393,33,2025-01-07 21:34:53.984529,1,26.47,Completed,26.47
4593,725,36,2025-06-07 08:59:17.318569,2,33.56,Completed,67.12
4593,725,47,2025-06-07 08:59:17.318569,1,89.76,Completed,89.76
4594,630,17,2025-05-27 03:33:11.165348,3,16.4,Completed,49.199999999999996
4594,630,40,2025-05-27 03:33:11.165348,1,146.43,Completed,146.43
4595,50,41,2025-01-11 20:56:44.895192,1,49.67,Completed,49.67
4596,41,6,2025-02-14 07:06:10.475191,1,60.83,Completed,60.83
4597,376,42,2025-12-07 02:43:07.146960,1,137.11,Completed,137.11
4598,379,48,2024-04-09 13:46:34.260026,2,83.25,Cancelled,166.5
4599,346,56,2025-10-15 09:19:01.263572,2,125.24,Completed,250.48
4599,346,13,2025-10-15 09:19:01.263572,1,241.68,Completed,241.68
4600,25,29,2025-04-11 22:59:08.187112,1,141.6,Completed,141.6
4601,184,28,2024-04-22 23:40:00.026240,1,29.06,Completed,29.06
4601,184,21,2024-04-22 23:40:00.026240,4,237.67,Completed,950.68
4602,458,13,2025-04-03 14:45:19.385473,1,241.68,Completed,241.68
4603,652,13,2025-06-08 23:22:06.874264,1,186.66,Completed,186.66
4603,652,9,2025-06-08 23:22:06.874264,1,169.69,Completed,169.69
4603,652,38,2025-06-08 23:22:06.874264,2,220.99,Completed,441.98
4604,406,53,2025-11-14 16:01:36.382740,1,184.37,Completed,184.37
4605,87,50,2025-08-11 02:24:25.605795,3,243.34,Completed,730.02
4606,130,53,2025-03-31 06:35:30.907823,1,184.37,Completed,184.37
4606,130,32,2025-03-31 06:35:30.907823,2,150.19,Completed,300.38
4607,442,50,2024-05-26 12:15:42.460702,3,243.34,Completed,730.02
4608,354,3,2024-02-19 00:19:44.127491,1,101.78,Completed,101.78
4609,706,58,2024-04-21 16:56:48.955114,1,199.54,Completed,199.54
4610,751,45,2025-10-04 07:49:53.708982,1,19.93,Completed,19.93
4611,583,44,2025-01-14 11:17:28.565654,1,220.71,Completed,220.71
4612,79,39,2024-06-29 11:03:02.253185,1,71.92,Completed,71.92
4612,79,28,2024-06-29 11:03:02.253185,1,25.34,Completed,25.34
4613,742,38,2024-03-16 15:11:42.268301,1,220.99,Completed,220.99
4613,742,57,2024-03-16 15:11:42.268301,1,98.49,Completed,98.49
4614,392,18,2024-01-18 23:58:47.447678,1,133.07,Completed,133.07
4614,392,25,2024-01-18 23:58:47.447678,1,207.06,Completed,207.06
4615,346,51,2025-01-04 05:41:41.725521,2,80.72,Completed,161.44
4616,768,15,2024-10-12 05:18:26.677697,1,65.03,Completed,65.03
4617,411,26,2025-11-07 00:17:55.087903,3,142.89,Completed,428.66999999999996
4618,264,32,2024-08-06 22:39:51.279884,1,150.19,Completed,150.19
4618,264,40,2024-08-06 22:39:51.279884,1,146.43,Completed,146.43
4619,82,1,2024-12-19 02:45:58.044313,1,121.97,Completed,121.97
4620,444,28,2024-05-14 08:26:59.544066,1,29.06,Completed,29.06
4620,444,30,2024-05-14 08:26:59.544066,3,133.76,Completed,401.28
4621,585,38,2024-06-20 11:56:09.623430,2,220.99,Completed,441.98
4622,311,21,2025-09-10 20:11:58.472668,1,237.67,Completed,237.67
4622,311,16,2025-09-10 20:11:58.472668,1,103.54,Completed,103.54
4623,250,36,2024-07-08 23:57:25.659147,1,33.56,Completed,33.56
4624,51,55,2025-03-23 07:33:22.325269,2,229.05,Completed,458.1
4624,51,43,2025-03-23 07:33:22.325269,1,105.22,Completed,105.22
4625,779,22,2024-11-16 13:33:17.943999,2,59.28,Completed,118.56
4625,779,4,2024-11-16 13:33:17.943999,2,100.31,Completed,200.62
4626,706,60,2025-04-25 10:57:04.642663,2,196.88,Completed,393.76
4626,706,37,2025-04-25 10:57:04.642663,1,198.15,Completed,198.15
4627,688,45,2024-03-30 22:24:11.576941,1,16.54,Completed,16.54
4628,186,30,2024-04-16 18:14:11.108109,1,133.76,Completed,133.76
4629,280,59,2024-01-16 19:26:45.684198,4,142.24,Completed,568.96
4630,425,1,2024-04-13 10:20:31.050387,3,121.97,Completed,365.90999999999997
4631,282,60,2025-06-27 13:21:55.988270,1,196.88,Completed,196.88
4632,614,34,2024-06-24 16:44:48.506412,1,145.12,Completed,145.12
4633,651,11,2025-01-08 09:44:33.893790,1,63.06,Completed,63.06
4634,227,49,2025-05-25 17:29:39.011657,3,215.69,Completed,647.0699999999999
4634,227,1,2025-05-25 17:29:39.011657,2,121.97,Completed,243.94
4634,227,55,2025-05-25 17:29:39.011657,3,229.05,Cancelled,687.1500000000001
4635,627,18,2024-05-26 06:09:00.834786,1,133.07,Completed,133.07
4636,730,20,2024-12-16 17:46:20.869928,1,237.72,Completed,237.72
4636,730,57,2024-12-16 17:46:20.869928,1,98.49,Completed,98.49
4637,431,38,2024-07-30 07:08:49.450014,1,220.99,Completed,220.99
4638,337,2,2024-03-14 00:20:41.611378,1,72.13,Completed,72.13
4639,488,14,2025-03-05 19:08:30.359915,1,234.6,Returned,234.6
4640,13,3,2024-09-25 03:47:11.104287,1,101.78,Completed,101.78
4641,328,23,2024-07-19 21:10:38.016137,1,18.33,Completed,18.33
4641,328,17,2024-07-19 21:10:38.016137,2,16.4,Completed,32.8
4642,474,28,2024-10-08 15:34:48.795775,1,29.06,Completed,29.06
4642,474,57,2024-10-08 15:34:48.795775,1,98.49,Cancelled,98.49
4643,546,45,2025-08-06 21:27:46.908588,1,19.93,Completed,19.93
4643,546,32,2025-08-06 21:27:46.908588,1,150.19,Completed,150.19
4644,262,28,2024-12-04 16:38:38.358780,3,29.06,Completed,87.17999999999999
4644,262,17,2024-12-04 16:38:38.358780,1,16.4,Completed,16.4
4645,586,18,2025-08-16 20:24:28.663584,3,133.07,Completed,399.21
4645,586,42,2025-08-16 20:24:28.663584,1,157.62,Completed,157.62
4646,575,28,2024-04-18 03:52:39.382851,2,29.06,Completed,58.12
4646,575,36,2024-04-18 03:52:39.382851,1,30.19,Completed,30.19
4647,543,12,2024-07-25 21:33:26.271102,2,101.68,Completed,203.36
4648,299,4,2024-03-28 16:36:58.448986,1,100.31,Completed,100.31
4649,463,29,2024-10-11 06:48:10.988331,1,141.6,Completed,141.6
4650,31,30,2025-02-27 19:01:37.400032,1,133.76,Completed,133.76
4650,31,43,2025-02-27 19:01:37.400032,1,105.22,Completed,105.22
4651,640,39,2024-01-25 21:08:37.196586,1,71.92,Completed,71.92
4651,640,24,2024-01-25 21:08:37.196586,1,173.32,Completed,173.32
4651,640,27,2024-01-25 21:08:37.196586,2,183.96,Completed,367.92
4652,24,13,2025-04-19 19:23:56.972270,1,241.68,Completed,241.68
4652,24,37,2025-04-19 19:23:56.972270,1,198.15,Completed,198.15
4653,762,36,2025-04-24 17:59:38.824181,1,33.56,Completed,33.56
4654,241,22,2024-11-20 11:16:43.697926,1,59.28,Completed,59.28
4654,241,56,2024-11-20 11:16:43.697926,1,125.24,Completed,125.24
4654,241,32,2024-11-20 11:16:43.697926,1,150.19,Completed,150.19
4655,127,36,2025-10-24 22:03:29.095672,1,26.64,Completed,26.64
4656,114,60,2024-09-15 22:48:53.337706,2,196.88,Completed,393.76
4656,114,15,2024-09-15 22:48:53.337706,1,65.03,Completed,65.03
4657,163,18,2024-04-11 16:35:51.853620,2,133.07,Completed,266.14
4658,753,32,2025-10-06 04:04:18.421937,1,150.19,Returned,150.19
4659,564,14,2024-11-30 14:17:42.312788,1,234.6,Completed,234.6
4659,564,56,2024-11-30 14:17:42.312788,1,125.24,Completed,125.24
4660,429,23,2024-01-07 15:47:00.541486,2,18.33,Completed,36.66
4661,286,10,2024-04-25 13:40:13.957100,1,108.18,Completed,108.18
4662,372,30,2024-12-31 11:11:03.876405,1,133.76,Completed,133.76
4663,681,55,2025-09-20 13:06:29.877753,1,229.05,Completed,229.05
4664,649,60,2024-06-02 20:52:04.919832,1,196.88,Completed,196.88
4665,326,25,2025-10-20 20:41:06.635506,1,207.06,Completed,207.06
4665,326,11,2025-10-20 20:41:06.635506,1,63.06,Completed,63.06
4666,231,36,2025-01-18 06:58:29.944611,1,33.56,Completed,33.56
4667,507,9,2025-01-09 12:33:04.014871,1,169.69,Completed,169.69
4668,294,53,2024-05-07 09:11:07.158608,2,184.37,Completed,368.74
4668,294,36,2024-05-07 09:11:07.158608,1,33.56,Completed,33.56
4669,182,20,2024-04-20 12:34:32.008307,4,237.72,Completed,950.88
4670,4,58,2025-04-23 19:57:10.489340,2,199.54,Cancelled,399.08
4671,343,58,2025-02-15 02:20:55.736671,1,199.54,Completed,199.54
4672,672,39,2024-12-01 10:07:12.547241,1,71.92,Completed,71.92
4673,101,56,2025-09-18 19:47:29.506946,1,125.24,Completed,125.24
4674,669,5,2024-04-12 05:29:18.542397,2,18.8,Completed,37.6
4675,429,38,2025-07-27 00:30:56.326413,1,220.99,Completed,220.99
4676,652,4,2025-04-25 15:56:16.494187,1,79.73,Completed,79.73
4677,625,54,2025-11-05 03:18:57.393673,1,29.61,Completed,29.61
4678,83,45,2024-02-19 19:02:28.022831,1,19.93,Completed,19.93
4678,83,15,2024-02-19 19:02:28.022831,1,65.03,Completed,65.03
4679,24,1,2025-09-04 16:58:57.457933,1,121.97,Completed,121.97
4679,24,47,2025-09-04 16:58:57.457933,1,89.76,Completed,89.76
4680,583,5,2024-12-19 03:12:23.279726,1,18.8,Completed,18.8
4681,701,60,2025-12-03 15:57:49.569355,1,162.24,Completed,162.24
4682,761,42,2025-03-18 06:20:53.885325,1,157.62,Completed,157.62
4683,670,17,2024-05-11 16:09:42.812160,1,16.4,Completed,16.4
4684,524,17,2025-06-01 04:55:23.578627,1,16.4,Completed,16.4
4685,166,57,2025-01-05 02:17:36.673648,1,98.49,Completed,98.49
4686,741,3,2025-04-26 00:01:02.484033,1,101.78,Completed,101.78
4687,180,32,2024-07-08 05:38:23.386138,3,150.19,Completed,450.57
4688,730,53,2025-05-24 08:54:27.794408,1,184.37,Completed,184.37
4689,331,24,2025-03-05 20:41:19.634831,1,132.24,Cancelled,132.24
4690,32,60,2025-02-27 22:17:49.462894,1,196.88,Completed,196.88
4691,473,17,2025-03-02 16:19:16.652699,1,16.4,Completed,16.4
4692,701,37,2025-08-28 19:36:26.702070,1,198.15,Completed,198.15
4693,248,3,2024-02-19 07:49:33.237361,1,101.78,Completed,101.78
4694,473,14,2024-01-22 13:13:21.756037,1,234.6,Completed,234.6
4695,114,10,2025-06-19 00:00:49.777208,2,108.18,Completed,216.36
4695,114,23,2025-06-19 00:00:49.777208,1,18.33,Completed,18.33
4696,164,3,2024-06-18 03:27:34.259367,1,101.78,Completed,101.78
4696,164,27,2024-06-18 03:27:34.259367,1,183.96,Completed,183.96
4697,72,23,2025-04-30 15:22:19.987125,2,13.87,Completed,27.74
4697,72,7,2025-04-30 15:22:19.987125,1,144.55,Completed,144.55
4698,533,39,2024-12-30 14:04:55.218080,1,71.92,Completed,71.92
4699,395,17,2025-05-10 21:43:34.597466,2,13.67,Completed,27.34
4700,267,51,2024-08-24 06:30:44.476648,1,80.72,Completed,80.72
4701,551,49,2024-06-18 00:29:08.418998,1,195.27,Completed,195.27
4702,663,58,2025-07-17 08:56:34.584575,3,199.54,Returned,598.62
